question_id,perturbation_id,prompt,correct_answer,correct
0,122,"Given a scenario, classify whether a typical person would answer a question about causal attribution with ""Yes"" or ""No"".
Scenario: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,0.0
0,137,"Please answer the following question about causal attribution with a yes or no.
Question: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,0.0
0,154,"Given a scenario and options, predict whether a typical person would answer a causation question with ""Yes"" or ""No"".
Scenario: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Prediction:",No,1.0
0,158,"Given a scenario and a question about causation, predict whether a typical person would answer ""Yes"" or ""No"". Keep in mind that the questions require making judgments about intentional actions.
Scenario: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,1.0
0,161,"Given a scenario, determine whether a typical person would answer a question about causal attribution with ""Yes"" or ""No"".
Question: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,1.0
0,165,"Classify whether a typical person would answer a question about causation with ""Yes"" or ""No"" based on a scenario where the intentionality of an action is in question.
Scenario: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,1.0
0,166,"Given a scenario where the intentionality of an action is in question, classify whether a typical person would answer a question about causation with ""Yes"" or ""No"".
Question: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,1.0
0,175,"Create a model that can answer yes or no questions about causal attribution. The input will be a question represented by the keyword ""question"".
Question: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,1.0
0,177,"Please provide a binary classification (yes/no) answer to the following question about causal attribution: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?.
Answer:",No,0.0
0,185,"Answer questions about causal attribution. Determine whether a given factor is the cause of a given outcome.
Question: A machine is set up in such a way that it will short circuit if both the black wire and the red wire touch the battery at the same time. The machine will not short circuit if just one of these wires touches the battery. The black wire is designated as the one that is supposed to touch the battery, while the red wire is supposed to remain in some other part of the machine. One day, the black wire and the red wire both end up touching the battery at the same time. There is a short circuit. Did the black wire cause the short circuit?
Answer:",No,1.0
4,12,"How would an average individual classify causal attribution for the following Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash? - would they say yes or no?",Yes,0.0
4,15,"How might Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash? be answered in terms of causation by a typical person?",Yes,0.0
4,42,"Q: Provide a binary answer to questions regarding causal attribution based on a typical person's perspective.
Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Options:
- Yes
- No",Yes,0.0
4,44,"Q: Provide a binary classification (yes/no) response to the following question regarding causal attribution:
Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
How would GPT-3 answer?",Yes,0.55
4,56,"How would you classify the following question about causation: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?? Please choose either ""Yes"" or ""No"".",Yes,0.05
4,57,"Please indicate whether the following question about causation is true or false: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?. You can choose either ""Yes"" or ""No"".",Yes,0.1
4,82,"Decide whether the following statement is accurate or not: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?. The available answers are Yes and No.",Yes,0.0
4,91,"Provide a causal judgement for the following question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?. The possible answers are ""Yes"" or ""No"".",Yes,0.0
4,105,"Answer the following question about causation: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?. You can choose between Yes or No as your answer.",Yes,0.0
4,106,"Determine whether the answer to the following question is Yes or No: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?. The question is about causation.",Yes,0.0
4,107,"You need to answer the following question about causation: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?. Your answer should be either Yes or No.",Yes,0.0
4,119,"Classify whether a typical person would answer a given question about causation with ""Yes"" or ""No"". The questions require making judgments about intentional actions based on provided scenarios.
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:",Yes,0.0
4,124,"Classify whether a typical person would answer a given question about causation as ""Yes"" or ""No"". Please explain your reasoning for your answer.
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:",Yes,1.0
4,126,"Classify whether a typical person would answer a question about causation with ""Yes"" or ""No"". The questions involve scenarios where the intentionality of an action is in question, and the answer is based on the typical person's interpretation of the scenario.
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:",Yes,0.0
4,135,"Please answer the following question in a binary format of ""yes"" or ""no"". The task is called causal judgement and it requires you to make a judgement about causal attribution. The question will be filled with a specific input sample. The keyword in the question is ""question"".
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:",Yes,0.0
4,139,"Given a question about causal attribution, provide a binary classification answer (yes/no). The question to be answered is given in the keyword Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?. Your answer should be based on the information provided in the question and any relevant context.
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:",Yes,1.0
4,141,"Answer the following questions about causal attribution in a classification format (yes/no).
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Option 1: Yes
Option 2: No
Answer:",Yes,0.0
4,160,"Given a scenario where the intentionality of an action is in question, classify whether a typical person would answer a question about causation as ""yes"" or ""no"". Provide examples and explanations for how a typical person might arrive at their answer.
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:
Explanation:",Yes,1.0
4,162,"Given a scenario, determine whether a typical person would attribute causality to a certain factor or not. Answer with ""Yes"" or ""No"".
Scenario: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:",Yes,0.6
4,169,"Please answer the following question: Would a typical person attribute causation to the given scenario? Respond with either Yes or No.
Question: Claire's parents bought her an old computer. Claire uses it for schoolwork, but her brother Daniel sometimes logs on to play games. Claire has told Daniel, ""Please don't log on to my computer. If we are both logged on at the same time, it will crash"". One day, Claire and Daniel logged on to the computer at the same time. The computer crashed. Later that day, Claire's mother is talking with the computer repairman. The repairman says, ""I see that Daniel was logged on, but this computer will only crash if two people are logged on at the same time. So, I still don't see quite why the computer crashed."" Did Daniel cause the computer crash?
Answer:",Yes,1.0
5,13,"How would the average individual respond to the following questions regarding causal attribution?
Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?
Response options:
- Yes
- No",Yes,0.0
5,17,"Q: Provide a classification (Yes or No) response to questions related to causal attribution about the following scenario:
Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?",Yes,0.0
5,26,"Q: Provide a binary classification (yes/no) for the following question regarding causal attribution:
Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?
How would a typical person respond?",Yes,0.0
5,27,"Q: Provide a binary classification (yes/no) response to questions regarding causal attribution based on a typical person's perspective.
Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?
Options:
- Yes
- No",Yes,0.0
5,37,"Q: Provide a yes or no answer to each of the following causal judgement questions based on a typical person's perspective:
Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?
Options:
- Yes
- No",Yes,0.0
5,41,"How would a person attribute causation in a given scenario? 
Q: Would Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off? be considered a causal factor? 
Options: 
- Yes 
- No 
A:",Yes,0.0
5,67,"You are required to make a judgement about the following question on causal attribution: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?. You can either choose Yes or No as your answer.",Yes,0.0
5,70,"Answer the following question about causation: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?. You can select either ""Yes"" or ""No"" as your response.",Yes,0.0
5,73,"The task at hand is to answer questions about causation. You are presented with the following question: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?. You must choose either ""Yes"" or ""No"" as your answer.",Yes,0.0
5,78,"Please indicate whether the following statement is accurate or not: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?. Your options are Yes or No.",Yes,0.0
5,96,"You are asked to provide a causal judgement for the following question: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?. The possible answers are ""Yes"" or ""No"".",Yes,0.0
5,99,"Please classify the answer to the following question as either yes or no: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?.",Yes,0.0
5,101,"The task requires a binary classification (yes/no) of the answer to a given question. Here is the question: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?. Please provide your answer below.",Yes,1.0
5,112,"Classify whether a typical person would answer a question about causation with ""Yes"" or ""No"".
Question: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?
Answer:",Yes,0.0
5,131,"Given a question about causation, classify whether a typical person would attribute causation to the situation or not. The input instruction template is ""Would a typical person say that [question] caused [outcome]?"" where [question] is a placeholder for the specific question. The task format is a binary classification task with two options: Yes or No. The only keyword in the input instruction template is ""question.""
Question: Suzy and Billy are working on a project that is very important for our nation's security. The boss tells Suzy: ""Be sure that you are here at exactly 9 am. It is absolutely essential that you arrive at that time."" Then he tells Billy: ""Be sure that you do not come in at all tomorrow morning. It is absolutely essential that you not appear at that time."" Both Billy and Suzy arrive at 9 am. As it happens, there was a motion detector installed in the room where they arrived. The motion detector was set up to be triggered if at least one person appeared in the room at the same time. So the motion detector went off. Did Billy cause the motion detector to go off?
Answer:",Yes,0.0
