question_id,perturbation_id,prompt,correct_answer,correct
15,249,"
Determine if a list of ""pear"", ""strawberry"", ""banana"", ""pineapple"", ""melon"" belongs to a specific fruit. Use the keyword fruit to identify the fruit and the keyword ""pear"", ""strawberry"", ""banana"", ""pineapple"", ""melon"" to represent the list of ""pear"", ""strawberry"", ""banana"", ""pineapple"", ""melon"". Answer with either 'yes' or 'no'.
Category: fruit
Words: ""pear"", ""strawberry"", ""banana"", ""pineapple"", ""melon""
Output:",True,1.0
15,252,"
Determine if a list of ""pineapple"", ""melon"", ""strawberry"", ""banana"", ""pear"" belong to a specific fruit. Specify the fruit using the keyword fruit and the list of ""pineapple"", ""melon"", ""strawberry"", ""banana"", ""pear"" using the keyword ""pineapple"", ""melon"", ""strawberry"", ""banana"", ""pear"". Answer with a yes or no.
Category: fruit
Words: ""pineapple"", ""melon"", ""strawberry"", ""banana"", ""pear""
Output:",True,1.0
30,2,"Q: Does the list [""pineapple"", ""lemon"", ""banana"", ""melon"", ""peach""] contain only fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
30,26,"Is fruit the only type of word present in the list [""banana"", ""pineapple"", ""peach"", ""lemon"", ""melon""]? Please respond with a simple ""yes"" or ""no"".",True,0.0
30,28,"Please determine whether the given ""lemon"", ""melon"", ""banana"", ""peach"", ""pineapple"" belong to the specified fruit. Respond with a simple 'yes' or 'no'.",True,0.0
30,53,"Are ""peach"", ""banana"", ""pineapple"", ""lemon"", ""melon"" all classified as fruit? Please answer with either 'yes' or 'no'.",True,0.1
30,54,"Is it true that all the ""lemon"", ""pineapple"", ""banana"", ""melon"", ""peach"" in the list [""lemon"", ""pineapple"", ""banana"", ""melon"", ""peach""] are classified as fruit? Please respond with either 'yes' or 'no'.",True,0.0
30,98,"Q: Do all the ""lemon"", ""pineapple"", ""melon"", ""banana"", ""peach"" in the list [""lemon"", ""pineapple"", ""melon"", ""banana"", ""peach""] belong to the fruit fruit? Please answer with either 'yes' or 'no'.",True,0.0
30,116,"The question at hand is whether the set of ""melon"", ""banana"", ""lemon"", ""peach"", ""pineapple"" ""melon"", ""banana"", ""lemon"", ""peach"", ""pineapple"" exclusively represents the fruit of fruit. Please select either 'yes' or 'no' as your answer.",True,0.85
30,155,"Please indicate whether all of the ""peach"", ""melon"", ""banana"", ""lemon"", ""pineapple"" in the set ""peach"", ""melon"", ""banana"", ""lemon"", ""pineapple"" are of the fruit fruit. You may answer with either 'yes' or 'no'.",True,1.0
30,175,"Are all of the ""pineapple"", ""melon"", ""lemon"", ""banana"", ""peach"" in the fruit of fruit included in the list [""pineapple"", ""melon"", ""lemon"", ""banana"", ""peach""]? Please answer with either 'yes' or 'no'.",True,1.0
30,178,"Are the ""lemon"", ""pineapple"", ""banana"", ""peach"", ""melon"" ""lemon"", ""pineapple"", ""banana"", ""peach"", ""melon"" all part of the fruit fruit? Please respond with either 'yes' or 'no'.",True,0.95
30,182,"Q: Are all the ""lemon"", ""pineapple"", ""banana"", ""peach"", ""melon"" ""lemon"", ""pineapple"", ""banana"", ""peach"", ""melon"" types of fruit? Please answer with a 'yes' or 'no'.",True,1.0
30,195,"
Given a list of ""pineapple"", ""lemon"", ""banana"", ""peach"", ""melon"", determine if they belong to a certain fruit. Respond with a yes or no answer based on the following phrasings of the question: ""Do all of the ""pineapple"", ""lemon"", ""banana"", ""peach"", ""melon"" belong to the fruit?"", ""Are any of the ""pineapple"", ""lemon"", ""banana"", ""peach"", ""melon"" not in the fruit?"", ""Is the fruit applicable to all of the ""pineapple"", ""lemon"", ""banana"", ""peach"", ""melon""?"", ""Are all of the ""pineapple"", ""lemon"", ""banana"", ""peach"", ""melon"" part of the fruit?""
List of ""pineapple"", ""lemon"", ""banana"", ""peach"", ""melon"": ""pineapple"", ""lemon"", ""banana"", ""peach"", ""melon""
Category: fruit
Output:",True,1.0
30,203,"
Determine whether all the given ""pineapple"", ""melon"", ""peach"", ""banana"", ""lemon"" belong to a specific fruit. The fruit is specified by the keyword fruit, and the ""pineapple"", ""melon"", ""peach"", ""banana"", ""lemon"" are specified by the keyword ""pineapple"", ""melon"", ""peach"", ""banana"", ""lemon"". Answer 'yes' if all ""pineapple"", ""melon"", ""peach"", ""banana"", ""lemon"" belong to the fruit, and 'no' otherwise.
Category: fruit
Words: ""pineapple"", ""melon"", ""peach"", ""banana"", ""lemon""
Output:",True,0.0
30,205,"
Determine if all the ""melon"", ""pineapple"", ""peach"", ""lemon"", ""banana"" in the given list belong to a certain fruit. The fruit is specified by the keyword fruit, and the list of ""melon"", ""pineapple"", ""peach"", ""lemon"", ""banana"" is specified by the keyword ""melon"", ""pineapple"", ""peach"", ""lemon"", ""banana"". Answer 'yes' if all ""melon"", ""pineapple"", ""peach"", ""lemon"", ""banana"" belong to the fruit, and 'no' otherwise.
Category: fruit
Words: ""melon"", ""pineapple"", ""peach"", ""lemon"", ""banana""
Output:",True,1.0
30,209,"
Determine if a set of ""pineapple"", ""banana"", ""melon"", ""lemon"", ""peach"" belong to a certain fruit. The fruit is specified by the keyword fruit and the ""pineapple"", ""banana"", ""melon"", ""lemon"", ""peach"" are specified by the keyword ""pineapple"", ""banana"", ""melon"", ""lemon"", ""peach"". Answer either 'yes' or 'no'.
Category: fruit
Words: ""pineapple"", ""banana"", ""melon"", ""lemon"", ""peach""
Output:",True,1.0
30,215,"
Determine if all the ""lemon"", ""peach"", ""banana"", ""melon"", ""pineapple"" in a given list belong to a certain fruit. The fruit is specified by the keyword fruit, and the list of ""lemon"", ""peach"", ""banana"", ""melon"", ""pineapple"" is specified by the keyword ""lemon"", ""peach"", ""banana"", ""melon"", ""pineapple"". Answer 'yes' if all the ""lemon"", ""peach"", ""banana"", ""melon"", ""pineapple"" belong to the fruit, and 'no' otherwise.
fruit: fruit
""lemon"", ""peach"", ""banana"", ""melon"", ""pineapple"": ""lemon"", ""peach"", ""banana"", ""melon"", ""pineapple""
Output:",True,1.0
30,221,"
Given a list of ""peach"", ""pineapple"", ""melon"", ""lemon"", ""banana"" and a set of prompt templates, determine if the ""peach"", ""pineapple"", ""melon"", ""lemon"", ""banana"" belong to the fruit described by the prompt templates. Respond with ""yes"" or ""no"".
List of ""peach"", ""pineapple"", ""melon"", ""lemon"", ""banana"": ""peach"", ""pineapple"", ""melon"", ""lemon"", ""banana""
Prompt templates: fruit
Output:",True,0.0
30,232,"
Given a list of ""peach"", ""lemon"", ""melon"", ""banana"", ""pineapple"", determine if they belong to a certain fruit. Please answer with a yes or no.
List of ""peach"", ""lemon"", ""melon"", ""banana"", ""pineapple"": ""peach"", ""lemon"", ""melon"", ""banana"", ""pineapple""
Category: fruit
Output:",True,1.0
30,240,"
Given a fruit fruit and a list of ""peach"", ""melon"", ""lemon"", ""banana"", ""pineapple"" ""peach"", ""melon"", ""lemon"", ""banana"", ""pineapple"", determine if all the ""peach"", ""melon"", ""lemon"", ""banana"", ""pineapple"" belong to the fruit. Answer with either 'yes' or 'no'.
Category: 
Words: 
Output:",True,1.0
30,247,"
Determine if a set of ""lemon"", ""banana"", ""melon"", ""pineapple"", ""peach"" belong to a certain fruit. Please answer 'yes' or 'no'. The fruit is specified by the keyword fruit and the ""lemon"", ""banana"", ""melon"", ""pineapple"", ""peach"" are specified by the keyword ""lemon"", ""banana"", ""melon"", ""pineapple"", ""peach"". 
Category: fruit
Words: ""lemon"", ""banana"", ""melon"", ""pineapple"", ""peach""
Output:",True,1.0
31,1,"Q: Do the ""pear"", ""peach"", ""strawberry"", ""apple"", ""watermelon"" ""pear"", ""peach"", ""strawberry"", ""apple"", ""watermelon"" all represent fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
31,12,"Can all the ""apple"", ""peach"", ""watermelon"", ""pear"", ""strawberry"" be categorized as fruit? Respond with a simple ""yes"" or ""no"".",True,1.0
31,15,"Please determine if all the ""watermelon"", ""apple"", ""strawberry"", ""peach"", ""pear"" belong to the same fruit and respond with a ""yes"" or ""no"".",True,0.0
31,31,"Please confirm whether all the ""strawberry"", ""peach"", ""watermelon"", ""apple"", ""pear"" provided belong to the specified fruit by answering with a simple 'yes' or 'no'.",True,0.0
31,34,"Please determine if the given ""pear"", ""watermelon"", ""apple"", ""strawberry"", ""peach"" belong to the fruit fruit. Respond with a simple ""yes"" or ""no"".",True,0.1
31,56,"Are all the ""strawberry"", ""watermelon"", ""apple"", ""peach"", ""pear"" in the list ""strawberry"", ""watermelon"", ""apple"", ""peach"", ""pear"" considered fruit? Please answer with either 'yes' or 'no'.",True,0.95
31,63,"Are all the ""watermelon"", ""strawberry"", ""pear"", ""peach"", ""apple"" in the list ""watermelon"", ""strawberry"", ""pear"", ""peach"", ""apple"" examples of fruit? Please respond with either 'yes' or 'no'.",True,1.0
31,75,"Q: Does the list of ""pear"", ""apple"", ""watermelon"", ""strawberry"", ""peach"" ""pear"", ""apple"", ""watermelon"", ""strawberry"", ""peach"" only contain ""pear"", ""apple"", ""watermelon"", ""strawberry"", ""peach"" that are classified as fruit? Please answer with either 'yes' or 'no'.",True,0.0
31,92,"Q: Are all the ""watermelon"", ""pear"", ""apple"", ""strawberry"", ""peach"" in the list [""watermelon"", ""pear"", ""apple"", ""strawberry"", ""peach""] part of the fruit fruit? Please answer with a 'yes' or 'no'.",True,1.0
31,97,"Q: Are all the ""apple"", ""watermelon"", ""strawberry"", ""pear"", ""peach"" in the list [""apple"", ""watermelon"", ""strawberry"", ""pear"", ""peach""] considered to be fruit? Please answer with either 'yes' or 'no'.",True,1.0
31,107,"Q: Are all of the ""strawberry"", ""watermelon"", ""peach"", ""apple"", ""pear"" in the list [""strawberry"", ""watermelon"", ""peach"", ""apple"", ""pear""] considered fruit? Please respond with either 'yes' or 'no'.",True,1.0
31,111,"The question at hand is whether all of the ""watermelon"", ""strawberry"", ""apple"", ""peach"", ""pear"" in the set ""watermelon"", ""strawberry"", ""apple"", ""peach"", ""pear"" are classified as fruit. Please select either 'yes' or 'no' as your answer.",True,1.0
31,140,"Do all the ""pear"", ""apple"", ""peach"", ""watermelon"", ""strawberry"" in the list [""pear"", ""apple"", ""peach"", ""watermelon"", ""strawberry""] belong to the fruit fruit? Please answer with either 'yes' or 'no'.",True,1.0
31,208,"
Determine if a group of ""apple"", ""pear"", ""strawberry"", ""peach"", ""watermelon"", represented by the placeholder ""apple"", ""pear"", ""strawberry"", ""peach"", ""watermelon"", belong to a certain fruit, represented by the placeholder fruit. Answer with either 'yes' or 'no'.
""apple"", ""pear"", ""strawberry"", ""peach"", ""watermelon"":
fruit:
Output:",True,0.0
31,209,"
Determine if a set of ""apple"", ""strawberry"", ""peach"", ""watermelon"", ""pear"" belong to a certain fruit. The fruit is specified by the keyword fruit and the ""apple"", ""strawberry"", ""peach"", ""watermelon"", ""pear"" are specified by the keyword ""apple"", ""strawberry"", ""peach"", ""watermelon"", ""pear"". Answer either 'yes' or 'no'.
Category: fruit
Words: ""apple"", ""strawberry"", ""peach"", ""watermelon"", ""pear""
Output:",True,1.0
31,224,"
Determine if a list of ""apple"", ""pear"", ""peach"", ""strawberry"", ""watermelon"" belongs to a certain fruit by answering ""yes"" or ""no"" to the following prompt questions.
Category: fruit
Word list: ""apple"", ""pear"", ""peach"", ""strawberry"", ""watermelon""
Output:",True,1.0
31,227,"
Given a list of ""peach"", ""pear"", ""watermelon"", ""strawberry"", ""apple"", determine if they belong to a certain fruit or represent a certain concept. Answer with ""yes"" or ""no"".
Words: ""peach"", ""pear"", ""watermelon"", ""strawberry"", ""apple""
Category: fruit
Output:",True,1.0
31,233,"
Determine if a list of ""strawberry"", ""pear"", ""apple"", ""watermelon"", ""peach"" belong to a certain fruit. Answer ""yes"" or ""no"" to the following prompts:
1. Do all the ""strawberry"", ""pear"", ""apple"", ""watermelon"", ""peach"" belong to the fruit?
2. Is every word in the list a member of the fruit?
3. Are all the ""strawberry"", ""pear"", ""apple"", ""watermelon"", ""peach"" in the list classified as belonging to the fruit?
List of ""strawberry"", ""pear"", ""apple"", ""watermelon"", ""peach"": ""strawberry"", ""pear"", ""apple"", ""watermelon"", ""peach""
Category: fruit
Prompt 1: 
Prompt 2: 
Prom",True,1.0
31,251,"
Determine if a list of ""peach"", ""strawberry"", ""pear"", ""watermelon"", ""apple"" belongs to a specific fruit. Use the keyword fruit to specify the fruit and the keyword ""peach"", ""strawberry"", ""pear"", ""watermelon"", ""apple"" to specify the list of ""peach"", ""strawberry"", ""pear"", ""watermelon"", ""apple"". Answer with a yes or no.
Category: fruit
Words: ""peach"", ""strawberry"", ""pear"", ""watermelon"", ""apple""
Output:",True,1.0
31,255,"
Determine if a set of ""strawberry"", ""apple"", ""watermelon"", ""pear"", ""peach"" belong to a specific fruit. Use the keyword fruit to specify the fruit and the keyword ""strawberry"", ""apple"", ""watermelon"", ""pear"", ""peach"" to specify the set of ""strawberry"", ""apple"", ""watermelon"", ""pear"", ""peach"". Answer with either 'yes' or 'no'.
Category: fruit
Words: ""strawberry"", ""apple"", ""watermelon"", ""pear"", ""peach""
Output:",True,1.0
33,3,"Is animals the animals for all ""rabbit"", ""mouse"", ""tractor"", ""cow"", ""fish""? Respond with either ""yes"" or ""no"".",False,0.0
33,24,"Is animals the only type of word present in the list [""rabbit"", ""cow"", ""fish"", ""mouse"", ""tractor""]? Please respond with either ""yes"" or ""no"".",False,0.0
33,54,"Is it true that all the ""cow"", ""mouse"", ""rabbit"", ""tractor"", ""fish"" in the list [""cow"", ""mouse"", ""rabbit"", ""tractor"", ""fish""] are classified as animals? Please respond with either 'yes' or 'no'.",False,0.0
33,60,"Are all of the ""rabbit"", ""fish"", ""tractor"", ""mouse"", ""cow"" in the list ""rabbit"", ""fish"", ""tractor"", ""mouse"", ""cow"" related to animals? Please answer with either 'yes' or 'no'.",False,0.0
33,62,"Do all the ""fish"", ""mouse"", ""rabbit"", ""cow"", ""tractor"" in the list ""fish"", ""mouse"", ""rabbit"", ""cow"", ""tractor"" belong to the animals animals? Please answer with either 'yes' or 'no'.",False,0.0
33,63,"Are all the ""tractor"", ""cow"", ""mouse"", ""fish"", ""rabbit"" in the list ""tractor"", ""cow"", ""mouse"", ""fish"", ""rabbit"" examples of animals? Please respond with either 'yes' or 'no'.",False,0.0
33,65,"Q: Are all of the ""tractor"", ""fish"", ""cow"", ""mouse"", ""rabbit"" in ""tractor"", ""fish"", ""cow"", ""mouse"", ""rabbit"" classified as animals? Please answer with either 'yes' or 'no'.",False,0.0
33,68,"Q: Are all the ""fish"", ""tractor"", ""mouse"", ""cow"", ""rabbit"" in ""fish"", ""tractor"", ""mouse"", ""cow"", ""rabbit"" considered to be animals? Please answer with either 'yes' or 'no'.",False,0.0
33,76,"Q: Does the list of ""mouse"", ""fish"", ""cow"", ""tractor"", ""rabbit"" ""mouse"", ""fish"", ""cow"", ""tractor"", ""rabbit"" consist solely of ""mouse"", ""fish"", ""cow"", ""tractor"", ""rabbit"" that belong to the animals animals? Please answer with either 'yes' or 'no'.",False,0.0
33,90,"Do the ""rabbit"", ""mouse"", ""cow"", ""tractor"", ""fish"" ""rabbit"", ""mouse"", ""cow"", ""tractor"", ""fish"" all represent animals? Please answer with either 'yes' or 'no'.",False,0.0
33,100,"Q: Does the list [""cow"", ""rabbit"", ""fish"", ""tractor"", ""mouse""] exclusively contain ""cow"", ""rabbit"", ""fish"", ""tractor"", ""mouse"" of the animals animals? Please answer with either 'yes' or 'no'.",False,0.0
33,114,"Please indicate whether the set of ""mouse"", ""tractor"", ""fish"", ""cow"", ""rabbit"" ""mouse"", ""tractor"", ""fish"", ""cow"", ""rabbit"" exclusively represents the animals of animals. Your answer should be either 'yes' or 'no'.",False,0.0
33,154,"Confirm whether all the ""fish"", ""rabbit"", ""tractor"", ""cow"", ""mouse"" in the list [""fish"", ""rabbit"", ""tractor"", ""cow"", ""mouse""] fall under the animals of animals. Respond with either 'yes' or 'no'.",False,0.0
33,172,"Is every word in ""rabbit"", ""mouse"", ""fish"", ""tractor"", ""cow"" a member of the animals animals? Please answer with either 'yes' or 'no'.",False,0.0
33,173,"Are all the ""mouse"", ""fish"", ""tractor"", ""cow"", ""rabbit"" in ""mouse"", ""fish"", ""tractor"", ""cow"", ""rabbit"" part of the animals group? Please answer with either 'yes' or 'no'.",False,0.0
33,188,"
Determine whether a list of ""cow"", ""fish"", ""mouse"", ""tractor"", ""rabbit"" belongs to a certain animals or not based on the following prompt questions. Answer ""yes"" or ""no"" accordingly. 

1. Are the ""cow"", ""fish"", ""mouse"", ""tractor"", ""rabbit"" typically associated with the animals?
2. Do the ""cow"", ""fish"", ""mouse"", ""tractor"", ""rabbit"" share common characteristics or attributes with other ""cow"", ""fish"", ""mouse"", ""tractor"", ""rabbit"" in the animals?
3. Are the ""cow"", ""fish"", ""mouse"", ""tractor"", ""rabbit"" commonly used in the context of the animals?

List of ""cow"", ""fish"", ""mouse"", ""tractor"", ""rabbit"": ""cow"", ""fish"", ""mouse"", ""tractor"", ""rabbit""
Category: animals
Output:",False,0.0
33,207,"
Determine whether the given set of ""mouse"", ""tractor"", ""rabbit"", ""fish"", ""cow"" belong to a specific animals. The animals is specified by the keyword animals, while the ""mouse"", ""tractor"", ""rabbit"", ""fish"", ""cow"" are specified by the keyword ""mouse"", ""tractor"", ""rabbit"", ""fish"", ""cow"". Provide a yes or no answer.
Category: animals
Words: ""mouse"", ""tractor"", ""rabbit"", ""fish"", ""cow""
Output:",False,0.0
33,210,"
Determine if a set of ""cow"", ""rabbit"", ""mouse"", ""tractor"", ""fish"" belong to a certain animals. The animals is specified by the keyword animals and the ""cow"", ""rabbit"", ""mouse"", ""tractor"", ""fish"" are specified by the keyword ""cow"", ""rabbit"", ""mouse"", ""tractor"", ""fish"". Answer 'yes' or 'no'.
Category: animals
Words: ""cow"", ""rabbit"", ""mouse"", ""tractor"", ""fish""
Output:",False,0.0
